출동서센터,출동차수,차량호수,차량동태,진행일시,관제일련번호,관제진행일시,관제내역
강북구조대,1,1000001232,출동보고,2024-08-01 3:23,7,2024-08-01 3:23,[강북구조대-강북구조공작(구조대차)][AVL 입력자(강북구조공작)]출동보고
강북구조대,2,1000001232,출동보고,2024-08-01 4:06,141,2024-08-01 4:06,[강북구조대-강북구조공작(구조대차)][AVL 입력자(강북구조공작)]출동보고
강북구조대,2,1000001232,현장도착보고,2024-08-01 4:07,144,2024-08-01 4:07,[강북구조대-강북구조공작(구조대차)][AVL 입력자(강북구조공작)]현장도착보고
구암119안전센터,1,1000001169,출동보고,2024-08-01 3:24,17,2024-08-01 3:24,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]출동보고
구암119안전센터,1,1000001169,현장도착보고,2024-08-01 3:26,38,2024-08-01 3:26,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]현장도착보고
구암119안전센터,1,1000001172,출동보고,2024-08-01 3:24,22,2024-08-01 3:24,[구암119안전센터-구암탱크(소형)(탱크차)][AVL 입력자(구암탱크(소형))]출동보고
구암119안전센터,1,1000001172,현장도착보고,2024-08-01 3:31,67,2024-08-01 3:31,[구암119안전센터-구암탱크(소형)(탱크차)][AVL 입력자(구암탱크(소형))]현장도착보고
구암119안전센터,1,1000001173,출동보고,2024-08-01 3:25,24,2024-08-01 3:25,[구암119안전센터-구암굴절(굴절차)][AVL 입력자(구암굴절)]출동보고
구암119안전센터,1,1000001173,현장도착보고,2024-08-01 3:27,42,2024-08-01 3:27,[구암119안전센터-구암굴절(굴절차)][AVL 입력자(구암굴절)]현장도착보고
구암119안전센터,1,1000001175,현장도착보고,2024-08-01 3:28,48,2024-08-01 3:28,[구암119안전센터-구암화학(화학차)][AVL 입력자(구암화학)]현장도착보고
구암119안전센터,1,1000001175,출동보고,2024-08-01 3:26,35,2024-08-01 3:26,[구암119안전센터-구암화학(화학차)][AVL 입력자(구암화학)]출동보고
노원119안전센터,1,1000000816,출동보고,2024-08-01 3:24,19,2024-08-01 3:24,[노원119-노원펌프(펌프차)][AVL 입력자(노원펌프)]출동보고
노원119안전센터,1,1000000877,출동보고,2024-08-01 3:24,18,2024-08-01 3:24,[노원119-노원탱크(탱크차)][AVL 입력자(노원탱크)]출동보고
무태119안전센터,1,1000000815,출동보고,2024-08-01 3:24,14,2024-08-01 3:24,[무태119-무태탱크(탱크차)][AVL 입력자(무태탱크)]출동보고
무태119안전센터,1,1000000815,현장도착보고,2024-08-01 3:31,63,2024-08-01 3:31,[무태119-무태탱크(탱크차)][AVL 입력자(무태탱크)]현장도착보고
무태119안전센터,1,1000001184,출동보고,2024-08-01 3:24,21,2024-08-01 3:24,[무태119-무태펌프(구암2차)(펌프차)][AVL 입력자(무태펌프(구암2차))]출동보고
무태119안전센터,1,1000001184,현장도착보고,2024-08-01 3:31,65,2024-08-01 3:31,[무태119-무태펌프(구암2차)(펌프차)][AVL 입력자(무태펌프(구암2차))]현장도착보고
서부구조대,1,1000001007,출동보고,2024-08-01 3:24,23,2024-08-01 3:24,[서부구조대-서부구조공작(구조대차)][AVL 입력자(서부구조공작)]출동보고
서부구조대,1,1000001007,현장도착보고,2024-08-01 3:36,83,2024-08-01 3:36,[서부구조대-서부구조공작(구조대차)][AVL 입력자(서부구조공작)]현장도착보고
읍내119안전센터,1,1000001030,현장도착보고,2024-08-01 3:28,50,2024-08-01 3:28,[읍내119-읍내펌프(호)(펌프차)][AVL 입력자(읍내펌프(호))]현장도착보고
읍내119안전센터,1,1000001244,현장도착보고,2024-08-01 3:28,51,2024-08-01 3:28,[읍내119-읍내탱크(탱크차)]현장도착보고
태전119안전센터,1,1000000943,현장도착보고,2024-08-01 3:32,75,2024-08-01 3:32,[태전119-태전탱크(탱크차)][AVL 입력자(태전탱크)]현장도착보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 3:31,68,2024-08-01 3:31,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
평리119안전센터,1,1000000950,출동보고,2024-08-01 3:25,25,2024-08-01 3:25,[평리119-평리탱크(탱크차)][AVL 입력자(평리탱크)]출동보고
평리119안전센터,1,1000000957,출동보고,2024-08-01 3:24,20,2024-08-01 3:24,[평리119-평리펌프(호)(펌프차)][AVL 입력자(평리펌프(호))]출동보고
현장지휘단,1,1000000646,출동보고,2024-08-01 3:25,29,2024-08-01 3:25,[현장지휘단-강북화재조사(화재조사차)][AVL 입력자(강북화재조사)]출동보고
현장지휘단,1,1000000646,현장도착보고,2024-08-01 3:26,34,2024-08-01 3:26,[현장지휘단-강북화재조사(화재조사차)]현장도착보고
현장지휘단,1,1000001171,출동보고,2024-08-01 3:24,11,2024-08-01 3:24,[현장지휘단-강북현장지휘(지휘차)][AVL 입력자(강북현장지휘)]출동보고
현장지휘단,1,1000001171,현장도착보고,2024-08-01 3:26,33,2024-08-01 3:26,[현장지휘단-강북현장지휘(지휘차)]현장도착보고
달서구급대,1,1000001255,출동보고,2024-08-01 3:28,3,2024-08-01 3:28,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]출동보고
달서구급대,1,1000001255,현장도착보고,2024-08-01 3:31,4,2024-08-01 3:31,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]현장도착보고
안심119안전센터,1,1000001210,현장도착보고,2024-08-01 3:35,4,2024-08-01 3:35,[안심119-안심특별구급(구급차)][AVL 입력자(안심특별구급)]현장도착보고
안심119안전센터,1,1000001210,출동보고,2024-08-01 3:31,3,2024-08-01 3:31,[안심119-안심특별구급(구급차)][AVL 입력자(안심특별구급)]출동보고
송현119안전센터,1,1000001067,출동보고,2024-08-01 3:42,3,2024-08-01 3:42,[송현119-송현구급(구급차)][AVL 입력자(송현구급)]출동보고
송현119안전센터,1,1000001067,현장도착보고,2024-08-01 3:43,4,2024-08-01 3:43,[송현119-송현구급(구급차)][AVL 입력자(송현구급)]현장도착보고
화원119안전센터,1,1000001044,출동보고,2024-08-01 3:55,4,2024-08-01 3:55,[화원119-화원구급(구급차)][AVL 입력자(화원구급)]출동보고
화원119안전센터,1,1000001044,현장도착보고,2024-08-01 4:00,5,2024-08-01 4:00,[화원119-화원구급(구급차)][AVL 입력자(화원구급)]현장도착보고
봉덕119안전센터,1,1000000956,출동보고,2024-08-01 4:05,5,2024-08-01 4:05,[봉덕119-봉덕펌프(호)(펌프차)][AVL 입력자(봉덕펌프(호))]출동보고
봉덕119안전센터,1,1000000956,현장도착보고,2024-08-01 4:08,6,2024-08-01 4:08,[봉덕119-봉덕펌프(호)(펌프차)][AVL 입력자(봉덕펌프(호))]현장도착보고
달성구급대,1,1000001203,현장도착보고,2024-08-01 4:07,4,2024-08-01 4:07,[달성구급대-달성본대1차(구급차)][AVL 입력자(달성본대1차)]현장도착보고
달성구급대,1,1000001203,출동보고,2024-08-01 4:04,3,2024-08-01 4:04,[달성구급대-달성본대1차(구급차)][AVL 입력자(달성본대1차)]출동보고
명덕119안전센터,1,1000000995,출동보고,2024-08-01 4:10,4,2024-08-01 4:10,[명덕119-명덕구급(구급차)][AVL 입력자(명덕구급)]출동보고
명덕119안전센터,1,1000000995,현장도착보고,2024-08-01 4:14,5,2024-08-01 4:14,[명덕119-명덕구급(구급차)][AVL 입력자(명덕구급)]현장도착보고
달서구급대,1,1000001255,출동보고,2024-08-01 4:13,4,2024-08-01 4:13,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]출동보고
달서구급대,1,1000001255,현장도착보고,2024-08-01 4:15,5,2024-08-01 4:15,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]현장도착보고
무열로119안전센터,1,1000001025,현장도착보고,2024-08-01 4:30,4,2024-08-01 4:30,[무열로119-무열로구급(구급차)][AVL 입력자(무열로구급)]현장도착보고
무열로119안전센터,1,1000001025,출동보고,2024-08-01 4:25,3,2024-08-01 4:25,[무열로119-무열로구급(구급차)][AVL 입력자(무열로구급)]출동보고
대현119안전센터,1,1000001206,현장도착보고,2024-08-01 4:36,9,2024-08-01 4:36,[대현119-대현구급(구급차)][AVL 입력자(대현구급)]현장도착보고
대현119안전센터,1,1000001206,출동보고,2024-08-01 4:32,8,2024-08-01 4:32,[대현119-대현구급(구급차)][AVL 입력자(대현구급)]출동보고
북부구조대,1,1000000775,현장도착보고,2024-08-01 4:37,10,2024-08-01 4:37,[북부구조대-북부구조공작(구조대차)][AVL 입력자(북부구조공작)]현장도착보고
북부구조대,1,1000000775,출동보고,2024-08-01 4:32,6,2024-08-01 4:32,[북부구조대-북부구조공작(구조대차)][AVL 입력자(북부구조공작)]출동보고
죽전119안전센터,1,1000001027,현장도착보고,2024-08-01 4:37,5,2024-08-01 4:37,[죽전119-죽전구급(구급차)][AVL 입력자(죽전구급)]현장도착보고
죽전119안전센터,1,1000001027,출동보고,2024-08-01 4:33,4,2024-08-01 4:33,[죽전119-죽전구급(구급차)][AVL 입력자(죽전구급)]출동보고
고산119안전센터,1,1000001205,출동보고,2024-08-01 4:33,3,2024-08-01 4:33,[고산119-고산구급(구급차)][AVL 입력자(고산구급)]출동보고
고산119안전센터,1,1000001205,현장도착보고,2024-08-01 4:39,4,2024-08-01 4:39,[고산119-고산구급(구급차)][AVL 입력자(고산구급)]현장도착보고
비산119안전센터,1,1000001151,현장도착보고,2024-08-01 4:35,5,2024-08-01 4:35,[비산119-비산구급(구급차)][AVL 입력자(비산구급)]현장도착보고
비산119안전센터,1,1000001151,출동보고,2024-08-01 4:34,4,2024-08-01 4:34,[비산119-비산구급(구급차)][AVL 입력자(비산구급)]출동보고
수성119안전센터,1,1000001064,현장도착보고,2024-08-01 4:45,4,2024-08-01 4:45,[수성119-수성센터구급(구급차)][AVL 입력자(수성센터구급)]현장도착보고
수성119안전센터,1,1000001064,출동보고,2024-08-01 4:40,3,2024-08-01 4:40,[수성119-수성센터구급(구급차)][AVL 입력자(수성센터구급)]출동보고
달서구급대,1,1000001255,현장도착보고,2024-08-01 4:47,4,2024-08-01 4:47,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]현장도착보고
달서구급대,1,1000001255,출동보고,2024-08-01 4:42,3,2024-08-01 4:42,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]출동보고
침산119안전센터,1,1000000896,출동보고,2024-08-01 4:44,4,2024-08-01 4:44,[침산119-침산펌프(호)(펌프차)][AVL 입력자(침산펌프(호))]출동보고
침산119안전센터,1,1000000896,현장도착보고,2024-08-01 4:51,8,2024-08-01 4:51,[침산119-침산펌프(호)(펌프차)]현장도착보고
침산119안전센터,1,1000001024,현장도착보고,2024-08-01 4:47,6,2024-08-01 4:47,[침산119-침산구급(구급차)][AVL 입력자(침산구급)]현장도착보고
침산119안전센터,1,1000001024,출동보고,2024-08-01 4:45,5,2024-08-01 4:45,[침산119-침산구급(구급차)][AVL 입력자(침산구급)]출동보고
내당119안전센터,1,1000001038,출동보고,2024-08-01 4:48,3,2024-08-01 4:48,[내당119-내당구급(구급차)][AVL 입력자(내당구급)]출동보고
내당119안전센터,1,1000001038,현장도착보고,2024-08-01 4:52,4,2024-08-01 4:52,[내당119-내당구급(구급차)][AVL 입력자(내당구급)]현장도착보고
본리119안전센터,1,1000001029,출동보고,2024-08-01 4:49,3,2024-08-01 4:49,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]출동보고
본리119안전센터,1,1000001029,현장도착보고,2024-08-01 4:53,4,2024-08-01 4:53,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]현장도착보고
구암119안전센터,2,1000001169,현장도착보고,2024-08-01 4:55,8,2024-08-01 4:55,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]현장도착보고
구암119안전센터,2,1000001169,출동보고,2024-08-01 4:53,7,2024-08-01 4:53,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]출동보고
이현119안전센터,1,1000001150,현장도착보고,2024-08-01 5:05,6,2024-08-01 5:05,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]현장도착보고
이현119안전센터,1,1000001150,출동보고,2024-08-01 5:00,4,2024-08-01 5:00,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]출동보고
119특수구조대,1,1000001089,출동보고,2024-08-01 5:14,6,2024-08-01 5:14,[119특수구조대-드론관제지휘(특수구조대차)][AVL 입력자(드론관제지휘)]출동보고
119특수구조대,1,1000001245,출동보고,2024-08-01 5:16,24,2024-08-01 5:16,[119특수구조대-특구대구조공작(구조대차)][AVL 입력자(특구대구조공작)]출동보고
강서구조대,1,1000000754,출동보고,2024-08-01 5:14,9,2024-08-01 5:14,[강서구조대-강서구조공작(구조대차)][AVL 입력자(강서구조공작)]출동보고
강서구조대,1,1000000754,현장도착보고,2024-08-01 5:20,60,2024-08-01 5:20,[강서구조대-강서구조공작(구조대차)][AVL 입력자(강서구조공작)]현장도착보고
남산119안전센터,3,1000000824,출동보고,2024-08-01 5:25,110,2024-08-01 5:25,[남산119-남산탱크(2120)(탱크차)][AVL 입력자(남산탱크(2120))]출동보고
남산119안전센터,3,1000001050,출동보고,2024-08-01 5:26,112,2024-08-01 5:26,[남산119-남산펌프(카)(펌프차)][AVL 입력자(남산펌프(카))]출동보고
내당119안전센터,3,1000000817,현장도착보고,2024-08-01 5:42,164,2024-08-01 5:42,[내당119-내당펌프(펌프차)][AVL 입력자(내당펌프)]현장도착보고
내당119안전센터,3,1000000817,출동보고,2024-08-01 5:25,104,2024-08-01 5:25,[내당119-내당펌프(펌프차)][AVL 입력자(내당펌프)]출동보고
내당119안전센터,3,1000000821,현장도착보고,2024-08-01 5:40,163,2024-08-01 5:40,[내당119-내당탱크(탱크차)][AVL 입력자(내당탱크)]현장도착보고
내당119안전센터,3,1000000821,출동보고,2024-08-01 5:24,98,2024-08-01 5:24,[내당119-내당탱크(탱크차)][AVL 입력자(내당탱크)]출동보고
다사119안전센터,1,1000000138,현장도착보고,2024-08-01 5:23,81,2024-08-01 5:23,[다사119-다사소형사다리(18m)(고가차)]현장도착보고
다사119안전센터,1,1000000138,출동보고,2024-08-01 5:20,51,2024-08-01 5:20,[다사119-다사소형사다리(18m)(고가차)][AVL 입력자(다사소형사다리(18m))]출동보고
다사119안전센터,1,1000000731,출동보고,2024-08-01 5:14,13,2024-08-01 5:14,[다사119-다사화학(화학차)][AVL 입력자(다사화학)]출동보고
다사119안전센터,1,1000000731,현장도착보고,2024-08-01 5:19,44,2024-08-01 5:19,[다사119-다사화학(화학차)][AVL 입력자(다사화학)]현장도착보고
다사119안전센터,1,1000000732,출동보고,2024-08-01 5:15,21,2024-08-01 5:15,[다사119-다사탱크(탱크차)][AVL 입력자(다사탱크)]출동보고
다사119안전센터,1,1000000732,현장도착보고,2024-08-01 5:19,42,2024-08-01 5:19,[다사119-다사탱크(탱크차)][AVL 입력자(다사탱크)]현장도착보고
다사119안전센터,1,1000000755,출동보고,2024-08-01 5:14,16,2024-08-01 5:14,[다사119-다사굴절(36m)(굴절차)][AVL 입력자(다사굴절(36m))]출동보고
다사119안전센터,1,1000000755,현장도착보고,2024-08-01 5:20,52,2024-08-01 5:20,[다사119-다사굴절(36m)(굴절차)][AVL 입력자(다사굴절(36m))]현장도착보고
다사119안전센터,1,1000000764,출동보고,2024-08-01 5:22,74,2024-08-01 5:22,[다사119-다사조연(특수차)][AVL 입력자(다사조연)]출동보고
다사119안전센터,1,1000000764,현장도착보고,2024-08-01 5:22,75,2024-08-01 5:22,[다사119-다사조연(특수차)][AVL 입력자(다사조연)]현장도착보고
다사119안전센터,1,1000001068,현장도착보고,2024-08-01 5:23,83,2024-08-01 5:23,[다사119-다사제독(화학차)]현장도착보고
다사119안전센터,1,1000001081,현장도착보고,2024-08-01 5:23,82,2024-08-01 5:23,[다사119-다사굴절(70m)(굴절차)]현장도착보고
다사119안전센터,1,1000001238,현장도착보고,2024-08-01 5:19,40,2024-08-01 5:19,[다사119-다사펌프(카)(펌프차)][AVL 입력자(다사펌프(카))]현장도착보고
다사119안전센터,1,1000001238,출동보고,2024-08-01 5:14,15,2024-08-01 5:14,[다사119-다사펌프(카)(펌프차)][AVL 입력자(다사펌프(카))]출동보고
달서구조대,1,1000001048,출동보고,2024-08-01 5:15,22,2024-08-01 5:15,[달서구조대-달서구조공작(구조대차)][AVL 입력자(달서구조공작)]출동보고
