"이곡1동","남자인구수 (명)",146,220,832,435,245,150,75,21,2,0
"이곡1동","여자인구수 (명)",117,183,764,469,334,241,155,72,6,2
"이곡2동","총인구수 (명)",162,266,1583,880,532,318,163,58,6,1
"이곡2동","남자인구수 (명)",91,158,776,442,254,122,53,21,1,0
"이곡2동","여자인구수 (명)",71,108,807,438,278,196,110,37,5,1
"신당동","총인구수 (명)",303,388,2173,1381,1030,638,438,137,29,1
"신당동","남자인구수 (명)",155,201,1127,601,421,244,124,26,5,0
"신당동","여자인구수 (명)",148,187,1046,780,609,394,314,111,24,1
"본리동","총인구수 (명)",826,908,1600,1017,633,340,190,81,15,2
"본리동","남자인구수 (명)",424,459,731,498,301,142,69,18,2,1
"본리동","여자인구수 (명)",402,449,869,519,332,198,121,63,13,1
"월성1동","총인구수 (명)",1120,2173,1436,1043,671,370,218,99,21,1
"월성1동","남자인구수 (명)",544,1070,638,491,297,162,79,27,5,0
"월성1동","여자인구수 (명)",576,1103,798,552,374,208,139,72,16,1
"월성2동","총인구수 (명)",98,156,1517,1391,1067,689,405,145,29,1
"월성2동","남자인구수 (명)",49,82,699,584,404,234,118,36,5,1
"월성2동","여자인구수 (명)",49,74,818,807,663,455,287,109,24,0
"진천동","총인구수 (명)",1122,1745,3925,2687,1716,1037,683,266,55,3
"진천동","남자인구수 (명)",578,903,1855,1232,773,407,235,66,8,1
"진천동","여자인구수 (명)",544,842,2070,1455,943,630,448,200,47,2
"유천동","총인구수 (명)",1648,2615,1064,625,372,206,94,21,9,1
"유천동","남자인구수 (명)",865,1344,495,298,169,93,36,8,1,0
"유천동","여자인구수 (명)",783,1271,569,327,203,113,58,13,8,1
"상인1동","총인구수 (명)",648,929,2679,1882,1174,676,464,166,43,2
"상인1동","남자인구수 (명)",333,471,1221,886,522,282,165,48,12,0
"상인1동","여자인구수 (명)",315,458,1458,996,652,394,299,118,31,2
"상인2동","총인구수 (명)",287,345,1586,1110,627,396,257,84,16,1
"상인2동","남자인구수 (명)",165,194,713,521,279,153,80,23,2,0
"상인2동","여자인구수 (명)",122,151,873,589,348,243,177,61,14,1
"상인3동","총인구수 (명)",35,95,1422,1170,772,468,300,121,26,4
"상인3동","남자인구수 (명)",18,57,648,527,365,168,64,22,6,2
"상인3동","여자인구수 (명)",17,38,774,643,407,300,236,99,20,2
"도원동","총인구수 (명)",390,647,3460,2198,1310,758,530,206,32,7
"도원동","남자인구수 (명)",205,334,1631,1019,600,294,157,68,5,3
"도원동","여자인구수 (명)",185,313,1829,1179,710,464,373,138,27,4
"송현1동","총인구수 (명)",147,242,1663,1316,885,578,349,123,23,4
"송현1동","남자인구수 (명)",71,126,777,587,406,254,133,28,7,1
"송현1동","여자인구수 (명)",76,116,886,729,479,324,216,95,16,3
"송현2동","총인구수 (명)",330,336,1882,1469,964,677,419,169,33,1
"송현2동","남자인구수 (명)",161,166,828,661,401,265,140,46,5,0
"송현2동","여자인구수 (명)",169,170,1054,808,563,412,279,123,28,1
"본동","총인구수 (명)",251,246,1183,861,564,372,209,96,24,1
"본동","남자인구수 (명)",135,125,543,384,240,131,61,19,4,0
"본동","여자인구수 (명)",116,121,640,477,324,241,148,77,20,1
"달성군","총인구수 (명)",7801,11757,18424,12161,7994,4757,3006,1120,234,26
"달성군","남자인구수 (명)",3925,5940,9048,5777,3689,1909,892,249,34,4
"달성군","여자인구수 (명)",3876,5817,9376,6384,4305,2848,2114,871,200,22
"화원읍","총인구수 (명)",983,1179,4438,2843,1862,1133,636,235,44,4
"화원읍","남자인구수 (명)",502,621,2133,1328,811,463,227,53,9,0
"화원읍","여자인구수 (명)",481,558,2305,1515,1051,670,409,182,35,4
"논공읍","총인구수 (명)",77,91,510,349,259,164,138,34,8,1
"논공읍","남자인구수 (명)",39,36,293,188,119,67,38,8,0,0
"논공읍","여자인구수 (명)",38,55,217,161,140,97,100,26,8,1
"논공읍공단출장소","총인구수 (명)",131,224,930,541,349,235,162,55,10,1
"논공읍공단출장소","남자인구수 (명)",65,110,506,246,157,73,44,9,1,0
"논공읍공단출장소","여자인구수 (명)",66,114,424,295,192,162,118,46,9,1
"다사읍","총인구수 (명)",1587,2335,3245,2179,1471,781,437,148,33,7
"다사읍","남자인구수 (명)",800,1209,1573,960,690,348,142,38,5,0
"다사읍","여자인구수 (명)",787,1126,1672,1219,781,433,295,110,28,7
"다사읍서재출장소","총인구수 (명)",1598,2481,1949,1127,611,373,168,58,11,1
"다사읍서재출장소","남자인구수 (명)",801,1229,934,536,275,157,42,11,0,0
"다사읍서재출장소","여자인구수 (명)",797,1252,1015,591,336,216,126,47,11,1
"유가읍","총인구수 (명)",1335,2236,1311,807,488,263,178,61,17,0
"유가읍","남자인구수 (명)",660,1119,624,386,255,101,51,11,3,0
"유가읍","여자인구수 (명)",675,1117,687,421,233,162,127,50,14,0
"옥포읍","총인구수 (명)",557,947,2165,1494,999,552,342,106,28,1
"옥포읍","남자인구수 (명)",276,486,1042,760,476,219,102,24,6,1
"옥포읍","여자인구수 (명)",281,461,1123,734,523,333,240,82,22,0
"현풍읍","총인구수 (명)",498,911,1495,1073,733,442,284,125,15,1
"현풍읍","남자인구수 (명)",240,453,735,500,293,165,66,27,1,0
"현풍읍","여자인구수 (명)",258,458,760,573,440,277,218,98,14,1
"가창면","총인구수 (명)",53,105,898,722,573,343,281,142,39,7
"가창면","남자인구수 (명)",29,49,433,359,293,143,83,24,7,2
"가창면","여자인구수 (명)",24,56,465,363,280,200,198,118,32,5
"하빈면","총인구수 (명)",15,21,499,320,242,177,164,69,15,2
"하빈면","남자인구수 (명)",7,7,288,172,123,67,39,19,0,0
"하빈면","여자인구수 (명)",8,14,211,148,119,110,125,50,15,2
"구지면","총인구수 (명)",967,1227,984,706,407,294,216,87,14,1
"구지면","남자인구수 (명)",506,621,487,342,197,106,58,25,2,1
"구지면","여자인구수 (명)",461,606,497,364,210,188,158,62,12,0
"군위군","총인구수 (명)",220,225,3425,2667,2001,1516,1134,469,81,3
"군위군","남자인구수 (명)",116,133,1874,1387,980,600,366,111,18,0
"군위군","여자인구수 (명)",104,92,1551,1280,1021,916,768,358,63,3
"군위읍","총인구수 (명)",109,154,896,688,526,392,266,119,26,1
"군위읍","남자인구수 (명)",55,92,485,336,256,153,92,27,6,0
"군위읍","여자인구수 (명)",54,62,411,352,270,239,174,92,20,1
"소보면","총인구수 (명)",17,10,363,282,222,178,163,54,9,1
"소보면","남자인구수 (명)",12,8,212,146,111,76,50,21,2,0
"소보면","여자인구수 (명)",5,2,151,136,111,102,113,33,7,1
"효령면","총인구수 (명)",34,25,631,495,346,251,174,74,10,0
"효령면","남자인구수 (명)",20,14,347,275,165,101,53,15,1,0
"효령면","여자인구수 (명)",14,11,284,220,181,150,121,59,9,0
"부계면","총인구수 (명)",12,11,353,266,191,140,124,43,9,0
"부계면","남자인구수 (명)",6,8,199,138,94,51,42,16,2,0
"부계면","여자인구수 (명)",6,3,154,128,97,89,82,27,7,0
"우보면","총인구수 (명)",19,6,355,264,197,155,115,56,5,0
"우보면","남자인구수 (명)",9,2,192,145,96,63,30,12,1,0
"우보면","여자인구수 (명)",10,4,163,119,101,92,85,44,4,0
"의흥면","총인구수 (명)",14,10,365,316,239,195,143,63,8,0
"의흥면","남자인구수 (명)",5,4,182,152,119,74,48,12,4,0
"의흥면","여자인구수 (명)",9,6,183,164,120,121,95,51,4,0
"산성면","총인구수 (명)",13,6,210,163,132,94,82,37,7,1
"산성면","남자인구수 (명)",8,3,113,84,62,35,25,7,2,0
"산성면","여자인구수 (명)",5,3,97,79,70,59,57,30,5,1
"삼국유사면","총인구수 (명)",2,3,252,193,148,111,67,23,7,0
"삼국유사면","남자인구수 (명)",1,2,144,111,77,47,26,1,0,0
"삼국유사면","여자인구수 (명)",1,1,108,82,71,64,41,22,7,0
